,,,All Organs,Kidney,Liver,Pancreas,Kidney / Pancreas,Heart,Lung,Heart / Lung,Intestine,Abdominal Wall,Head & Neck: Craniofacial,GU: Uterus,Upper Limb: Bilateral,Upper Limb: Unilateral,"Face, Scalp"
,Adult Status 6,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0
KSUK-TX1 University of Kansas Hospital,All Types,,409,287,103,0,9,18,0,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,39,0,39,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,27,0,27,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 30-34,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Adult Status 2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 3,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 4,,16,0,0,0,0,16,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,134,129,0,0,5,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,161,158,0,0,4,0,0,0,0,0,0,0,0,0,0
KYJH-TX1 Jewish Hospital,All Types,,330,250,39,2,16,18,10,2,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Adult Status 3,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 4,,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0
,Adult Status 6,,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 30 to < 35,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 35 to < 40,,6,0,0,0,0,0,6,1,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 40 to 50,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,
,Lung/Heart-Lung: Inactive,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,163,155,0,1,7,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,105,95,0,1,9,0,0,0,0,0,0,0,0,0,0
KYKC-TX1 Norton Children's Hospital,All Types,,11,5,0,0,0,6,0,0,0,0,0,0,0,0,0
,Heart Status 1A,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Heart Status 1B,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KYUK-TX1 University of Kentucky Medical Center,All Types,,605,476,111,0,8,18,13,1,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 3,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 4,,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0
,Adult Status 5,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 30 to < 35,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 35 to < 40,,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 40 to 50,,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score >=50,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
,Lung/Heart-Lung: Inactive,,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,220,217,0,0,3,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,263,259,0,0,5,0,0,0,0,0,0,0,0,0,0
LACH-TX1 Children's Hospital,All Types,,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
LAOF-TX1 Ochsner Foundation Hospital,All Types,,906,770,70,0,12,58,3,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 30-34,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 35+,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 1B,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Heart Status 2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0
,Adult Status 2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,
,Adult Status 3,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Adult Status 4,,31,0,0,0,0,31,0,0,0,0,0,0,0,0,0
,Adult Status 6,,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 30 to < 35,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 40 to 50,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Inactive,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,535,529,0,0,7,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Active-Medically urgent,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,244,240,0,0,5,0,0,0,0,0,0,0,0,0,0
LATU-TX1 Tulane Medical Center,All Types,,613,596,12,0,8,0,0,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,420,415,0,0,5,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,184,181,0,0,3,0,0,0,0,0,0,0,0,0,0
LAWK-TX1 Willis-Knighton Medical Center,All Types,,420,357,52,3,12,0,0,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,248,242,0,2,4,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,124,115,0,1,8,0,0,0,0,0,0,0,0,0,0
MABI-TX1 Beth Israel Deaconess Medical Center,All Types,,522,400,122,9,35,0,0,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 30-34,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,139,138,0,0,12,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,272,262,0,9,23,0,0,0,0,0,0,0,0,0,0
MABS-TX1 Baystate Medical Center,All Types,,173,173,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,91,91,0,0,0,0,0,0,0,0,0,0,0,0,0
MABU-TX1 Boston Medical Center,All Types,,294,294,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,175,175,0,0,0,0,0,0,0,0,0,0,0,0,0
MACH-TX1 Boston Children's Hospital,All Types,,65,23,12,1,0,26,3,0,3,0,0,0,0,0,0
,Liver Status 1B,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,
,Liver Status 7 (Inactive),,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 35+,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 1A,,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0
,Heart Status 1B,,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0
,Heart Status 2,,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 40 to 50,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,"Lung/Heart-Lung: Less Than 12 Years, Priority 1",,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Inactive,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Intestine Non-urgent,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,Intestine Temporarily inactive,,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,20,19,0,1,0,0,0,0,0,0,0,0,0,0,0
MALC-TX1 Lahey Clinic Medical Center,All Types,,286,207,87,0,0,0,0,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,25,0,25,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0
MAMG-TX1 Massachusetts General Hospital,All Types,,"1,569","1,184",371,14,10,22,10,0,0,0,0,0,0,0,1
,Liver Status 7 (Inactive),,82,0,82,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,164,0,164,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,57,0,57,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 30-34,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0
,Adult Status 3,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 4,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Adult Status 6,,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 30 to < 35,,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 35 to < 40,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 40 to 50,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score >=50,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Inactive,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,681,681,0,1,4,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,512,503,0,13,6,0,0,0,0,0,0,0,0,0,0
,
,VCA: Active,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MANM-TX1 Tufts Medical Center,All Types,,311,213,0,0,0,103,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0
,Adult Status 2,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 3,,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0
,Adult Status 4,,37,0,0,0,0,37,0,0,0,0,0,0,0,0,0
,Adult Status 5,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 6,,29,0,0,0,0,29,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0
MAPB-TX1 Brigham and Women's Hospital,All Types,,479,388,0,5,12,33,45,1,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0
,Adult Status 2,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 3,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 4,,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0
,Adult Status 6,,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 30 to < 35,,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 35 to < 40,,5,0,0,0,0,0,5,1,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 40 to 50,,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score >=50,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Inactive,,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,121,117,0,1,3,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,283,271,0,4,9,0,0,0,0,0,0,0,0,0,0
MAUM-TX1 UMass Memorial Medical Center,All Types,,840,477,367,13,9,0,0,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,39,0,39,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,277,0,277,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,222,220,0,1,3,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,264,257,0,12,6,0,0,0,0,0,0,0,0,0,0
MDJH-TX1 Johns Hopkins Hospital,All Types,,"1,737","1,345",359,16,14,38,3,0,0,0,1,0,1,1,0
,Liver Status 1A,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,103,0,103,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,200,0,200,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 35+,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 1A,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Heart Status 2,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,
,Heart Status 7 (Inactive),,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0
,Adult Status 3,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Adult Status 4,,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0
,Adult Status 5,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 6,,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 30 to < 35,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 35 to < 40,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,802,801,0,9,10,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,553,544,0,7,4,0,0,0,0,0,0,0,0,0,0
,VCA: Active,,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0
MDUM-TX1 University of Maryland Medical System,All Types,,"1,118",769,297,9,13,46,13,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,62,0,62,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,189,0,189,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 30-34,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0
,Adult Status 2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 3,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 4,,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0
,Adult Status 5,,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
,Adult Status 6,,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 30 to < 35,,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 35 to < 40,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 40 to 50,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score >=50,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Inactive,,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,557,553,0,4,7,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,220,216,0,5,6,0,0,0,0,0,0,0,0,0,0
MEMC-TX1 Maine Medical Center,All Types,,167,167,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0
MIBH-TX1 William Beaumont Hospital,All Types,,368,329,51,0,0,0,0,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,181,181,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,148,148,0,0,0,0,0,0,0,0,0,0,0,0,0
,
MICH-TX1 Children's Hospital of Michigan,All Types,,10,6,2,0,0,2,0,0,0,0,0,0,0,0,0
,Liver Status 7 (Inactive),,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 1A,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MIDV-TX1 Helen DeVos Children's Hospital,All Types,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
MIHF-TX1 Henry Ford Hospital,All Types,,537,380,100,27,14,32,19,0,1,0,0,0,0,0,0
,Liver Status 7 (Inactive),,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD <15,,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 15-19,,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 20-24,,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 25-29,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
,Liver MELD / PELD 35+,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,Adult Status 2,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 3,,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0
,Adult Status 4,,24,0,0,0,0,24,0,0,0,0,0,0,0,0,0
,Adult Status 5,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Adult Status 6,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 30 to < 35,,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 35 to < 40,,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 40 to 50,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score >=50,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Inactive,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
,Intestine Temporarily inactive,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,116,114,0,3,1,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,279,266,0,24,13,0,0,0,0,0,0,0,0,0,0
MIHH-TX1 Harper University Hospital Detroit Medical Center,All Types,,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,121,121,0,0,0,0,0,0,0,0,0,0,0,0,0
MIHM-TX1 Hurley Medical Center,All Types,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
MIKZ-TX1 Borgess Medical Center,All Types,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Pancreas/Kidney-Pancreas: Active,,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kidney/Panc/Kidney-Panc: Temporarily inactive,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MISH-TX1 Spectrum Health,All Types,,38,0,0,0,0,33,5,0,0,0,0,0,0,0,0
,Heart Status 7 (Inactive),,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0
,Adult Status 2,,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
,
,Adult Status 3,,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
,Adult Status 4,,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0
,Adult Status 6,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
,Lung/Heart-Lung: Lung Allocation Score 30 to < 35,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
