,,,All Organs,Kidney,Liver,Pancreas,Kidney / Pancreas,Heart,Lung,Heart / Lung,Intestine,Abdominal Wall,Head & Neck: Craniofacial,GU: Uterus,Upper Limb: Bilateral,Upper Limb: Unilateral,"Face, Scalp"
PAPT-TX1 University of Pittsburgh Medical Center,Tennessee,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PAPT-TX1 University of Pittsburgh Medical Center,Virginia,,5,2,3,0,0,0,1,0,0,0,0,0,0,0,0
PAPT-TX1 University of Pittsburgh Medical Center,West Virginia,,60,47,13,0,6,0,1,0,0,0,0,0,0,0,0
PAPT-TX1 University of Pittsburgh Medical Center,Wyoming,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PARH-TX1 Reading Hospital,All Patient States,,121,117,4,0,0,0,0,0,0,0,0,0,0,0,0
PARH-TX1 Reading Hospital,Delaware,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PARH-TX1 Reading Hospital,New Jersey,,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
PARH-TX1 Reading Hospital,New York,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PARH-TX1 Reading Hospital,Pennsylvania,,102,98,4,0,0,0,0,0,0,0,0,0,0,0,0
PASC-TX1 St. Christopher's Hospital for Children,All Patient States,,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
PASC-TX1 St. Christopher's Hospital for Children,New Jersey,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
PASC-TX1 St. Christopher's Hospital for Children,Pennsylvania,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
PATJ-TX1 Thomas Jefferson University Hospital,All Patient States,,756,623,108,5,16,19,0,0,0,0,0,0,0,0,0
PATJ-TX1 Thomas Jefferson University Hospital,Delaware,,36,26,9,0,1,1,0,0,0,0,0,0,0,0,0
PATJ-TX1 Thomas Jefferson University Hospital,Florida,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PATJ-TX1 Thomas Jefferson University Hospital,Maryland,,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0
PATJ-TX1 Thomas Jefferson University Hospital,New Jersey,,193,164,25,1,2,4,0,0,0,0,0,0,0,0,0
PATJ-TX1 Thomas Jefferson University Hospital,New York,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PATJ-TX1 Thomas Jefferson University Hospital,North Carolina,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PATJ-TX1 Thomas Jefferson University Hospital,Pennsylvania,,519,426,74,4,12,14,0,0,0,0,0,0,0,0,0
PATJ-TX1 Thomas Jefferson University Hospital,State unassigned,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PATU-TX1 Temple University Hospital,All Patient States,,461,355,11,0,22,10,70,0,0,0,0,0,0,0,0
PATU-TX1 Temple University Hospital,Delaware,,15,11,0,0,0,2,4,0,0,0,0,0,0,0,0
PATU-TX1 Temple University Hospital,Michigan,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PATU-TX1 Temple University Hospital,New Jersey,,74,52,1,0,0,2,20,0,0,0,0,0,0,0,0
PATU-TX1 Temple University Hospital,New York,,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0
PATU-TX1 Temple University Hospital,Pennsylvania,,365,290,10,0,22,6,41,0,0,0,0,0,0,0,0
PATU-TX1 Temple University Hospital,Tennessee,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PATU-TX1 Temple University Hospital,Virginia,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PAUP-TX1 Hospital of the University of Pennsylvania,All Patient States,,"1,365","1,171",107,13,32,55,28,2,0,0,0,1,1,0,0
PAUP-TX1 Hospital of the University of Pennsylvania,California,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PAUP-TX1 Hospital of the University of Pennsylvania,Connecticut,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PAUP-TX1 Hospital of the University of Pennsylvania,Delaware,,82,70,5,1,2,4,2,0,0,0,0,0,0,0,0
PAUP-TX1 Hospital of the University of Pennsylvania,District of Columbia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PAUP-TX1 Hospital of the University of Pennsylvania,Florida,,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
PAUP-TX1 Hospital of the University of Pennsylvania,Maryland,,25,11,9,0,0,4,2,1,0,0,0,0,0,0,0
PAUP-TX1 Hospital of the University of Pennsylvania,Massachusetts,,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0
PAUP-TX1 Hospital of the University of Pennsylvania,New Jersey,,375,325,27,3,8,16,7,0,0,0,0,0,0,0,0
PAUP-TX1 Hospital of the University of Pennsylvania,New York,,42,35,2,1,1,0,4,0,0,0,0,0,0,0,0
PAUP-TX1 Hospital of the University of Pennsylvania,Pennsylvania,,815,711,59,8,18,31,11,1,0,0,0,1,1,0,0
PAUP-TX1 Hospital of the University of Pennsylvania,State unassigned,,11,11,0,0,3,0,0,0,0,0,0,0,0,0,0
PAUP-TX1 Hospital of the University of Pennsylvania,Tennessee,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PAUP-TX1 Hospital of the University of Pennsylvania,Texas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PAUP-TX1 Hospital of the University of Pennsylvania,Virginia,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
PAUP-TX1 Hospital of the University of Pennsylvania,West Virginia,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,All Patient States,,607,566,44,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Alabama,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Arizona,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Connecticut,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Delaware,,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,District of Columbia,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Florida,,85,82,4,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Georgia,,32,31,1,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Illinois,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Indiana,,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Kansas,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Kentucky,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Maine,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Maryland,,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Massachusetts,,17,11,6,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Michigan,,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Minnesota,,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Missouri,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Nevada,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,New Hampshire,,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,New Jersey,,27,25,3,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,New Mexico,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,New York,,32,30,2,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,North Carolina,,32,32,1,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Ohio,,44,39,5,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Oklahoma,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Pennsylvania,,90,79,11,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Rhode Island,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,South Carolina,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Tennessee,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Texas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Vermont,,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Virginia,,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,West Virginia,,21,18,3,0,0,0,0,0,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,Wisconsin,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
PRCC-TX1 Cardiovascular Center of Puerto Rico and the Caribbean,All Patient States,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
PRCC-TX1 Cardiovascular Center of Puerto Rico and the Caribbean,Puerto Rico,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
PRSJ-TX1 Auxilio Mutuo Hospital,All Patient States,,290,273,17,0,3,0,0,0,0,0,0,0,0,0,0
PRSJ-TX1 Auxilio Mutuo Hospital,Puerto Rico,,289,272,17,0,3,0,0,0,0,0,0,0,0,0,0
PRSJ-TX1 Auxilio Mutuo Hospital,State unassigned,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RIRH-TX1 Rhode Island Hospital,All Patient States,,271,271,0,0,0,0,0,0,0,0,0,0,0,0,0
RIRH-TX1 Rhode Island Hospital,Connecticut,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RIRH-TX1 Rhode Island Hospital,Massachusetts,,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
RIRH-TX1 Rhode Island Hospital,New York,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
RIRH-TX1 Rhode Island Hospital,Rhode Island,,247,247,0,0,0,0,0,0,0,0,0,0,0,0,0
SCCH-TX1 MUSC Children's Hospital,All Patient States,,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0
SCCH-TX1 MUSC Children's Hospital,South Carolina,,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0
SCMU-TX1 Medical University of South Carolina,All Patient States,,"1,315","1,176",79,10,53,34,2,0,0,0,0,0,0,0,0
SCMU-TX1 Medical University of South Carolina,Alabama,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SCMU-TX1 Medical University of South Carolina,Florida,,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0
SCMU-TX1 Medical University of South Carolina,Georgia,,95,86,3,1,6,2,0,0,0,0,0,0,0,0,0
SCMU-TX1 Medical University of South Carolina,Illinois,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SCMU-TX1 Medical University of South Carolina,Maryland,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SCMU-TX1 Medical University of South Carolina,New Jersey,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SCMU-TX1 Medical University of South Carolina,North Carolina,,37,33,1,1,2,0,0,0,0,0,0,0,0,0,0
SCMU-TX1 Medical University of South Carolina,South Carolina,,"1,174","1,049",74,8,44,32,2,0,0,0,0,0,0,0,0
SCMU-TX1 Medical University of South Carolina,Virginia,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SDMK-TX1 Avera McKennan Hospital,All Patient States,,270,239,36,3,12,0,0,0,0,0,0,0,0,0,0
SDMK-TX1 Avera McKennan Hospital,Alaska,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SDMK-TX1 Avera McKennan Hospital,Colorado,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SDMK-TX1 Avera McKennan Hospital,Iowa,,30,24,5,2,1,0,0,0,0,0,0,0,0,0,0
SDMK-TX1 Avera McKennan Hospital,Minnesota,,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0
SDMK-TX1 Avera McKennan Hospital,Nebraska,,20,20,1,0,2,0,0,0,0,0,0,0,0,0,0
SDMK-TX1 Avera McKennan Hospital,North Dakota,,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0
SDMK-TX1 Avera McKennan Hospital,South Dakota,,206,185,25,1,8,0,0,0,0,0,0,0,0,0,0
SDMK-TX1 Avera McKennan Hospital,Wyoming,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
SDSV-TX1 Sanford Health/USD Medical Center,All Patient States,,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0
SDSV-TX1 Sanford Health/USD Medical Center,Iowa,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
SDSV-TX1 Sanford Health/USD Medical Center,Minnesota,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
SDSV-TX1 Sanford Health/USD Medical Center,Nebraska,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
SDSV-TX1 Sanford Health/USD Medical Center,South Dakota,,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0
SDSV-TX1 Sanford Health/USD Medical Center,Wyoming,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
TNBM-TX1 Baptist Memorial Hospital,All Patient States,,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0
TNBM-TX1 Baptist Memorial Hospital,Arkansas,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TNBM-TX1 Baptist Memorial Hospital,Mississippi,,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0
TNBM-TX1 Baptist Memorial Hospital,Tennessee,,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0
TNEM-TX1 Erlanger Medical Center,All Patient States,,219,219,0,0,0,0,0,0,0,0,0,0,0,0,0
TNEM-TX1 Erlanger Medical Center,Alabama,,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0
TNEM-TX1 Erlanger Medical Center,Georgia,,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0
TNEM-TX1 Erlanger Medical Center,North Carolina,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
TNEM-TX1 Erlanger Medical Center,Tennessee,,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0
TNLB-TX1 Le Bonheur Children's Medical Center,All Patient States,,10,2,4,0,0,4,0,0,0,0,0,0,0,0,0
TNLB-TX1 Le Bonheur Children's Medical Center,Arkansas,,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
TNLB-TX1 Le Bonheur Children's Medical Center,Mississippi,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TNLB-TX1 Le Bonheur Children's Medical Center,Tennessee,,6,2,0,0,0,4,0,0,0,0,0,0,0,0,0
TNMH-TX1 Methodist University Hospital,All Patient States,,989,901,69,6,20,0,0,0,0,0,0,0,0,0,0
TNMH-TX1 Methodist University Hospital,Alabama,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
TNMH-TX1 Methodist University Hospital,Arkansas,,140,124,6,4,6,0,0,0,0,0,0,0,0,0,0
TNMH-TX1 Methodist University Hospital,Georgia,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TNMH-TX1 Methodist University Hospital,Kentucky,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
TNMH-TX1 Methodist University Hospital,Louisiana,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TNMH-TX1 Methodist University Hospital,Mississippi,,166,148,13,0,5,0,0,0,0,0,0,0,0,0,0
TNMH-TX1 Methodist University Hospital,Missouri,,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0
TNMH-TX1 Methodist University Hospital,New York,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
TNMH-TX1 Methodist University Hospital,Puerto Rico,,10,2,8,0,0,0,0,0,0,0,0,0,0,0,0
TNMH-TX1 Methodist University Hospital,Tennessee,,648,606,38,2,9,0,0,0,0,0,0,0,0,0,0
TNMH-TX1 Methodist University Hospital,Texas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TNPV-TX1 Centennial Medical Center,All Patient States,,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0
TNPV-TX1 Centennial Medical Center,Alabama,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
TNPV-TX1 Centennial Medical Center,Tennessee,,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0
TNST-TX1 Saint Thomas Hospital,All Patient States,,168,162,0,0,0,6,0,0,0,0,0,0,0,0,0
TNST-TX1 Saint Thomas Hospital,Alabama,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
TNST-TX1 Saint Thomas Hospital,Georgia,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TNST-TX1 Saint Thomas Hospital,Illinois,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TNST-TX1 Saint Thomas Hospital,Indiana,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TNST-TX1 Saint Thomas Hospital,Kentucky,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
TNST-TX1 Saint Thomas Hospital,South Dakota,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
TNST-TX1 Saint Thomas Hospital,State unassigned,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TNST-TX1 Saint Thomas Hospital,Tennessee,,141,135,0,0,0,6,0,0,0,0,0,0,0,0,0
TNUK-TX1 University of Tennessee Medical Center at Knoxville,All Patient States,,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0
TNUK-TX1 University of Tennessee Medical Center at Knoxville,Georgia,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TNUK-TX1 University of Tennessee Medical Center at Knoxville,Kentucky,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
TNUK-TX1 University of Tennessee Medical Center at Knoxville,North Carolina,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
TNUK-TX1 University of Tennessee Medical Center at Knoxville,Tennessee,,224,224,0,0,0,0,0,0,0,0,0,0,0,0,0
TNUK-TX1 University of Tennessee Medical Center at Knoxville,Virginia,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,All Patient States,,"1,522","1,303",179,1,14,55,10,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,Alabama,,266,248,17,0,2,1,1,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,Arizona,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,Arkansas,,24,17,3,0,0,5,1,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,California,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,Florida,,43,40,4,0,0,2,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,Georgia,,53,46,3,0,0,7,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,Illinois,,10,9,0,0,0,1,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,Indiana,,19,16,3,0,0,0,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,Iowa,,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,Kansas,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,Kentucky,,95,85,11,0,1,2,1,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,Louisiana,,4,3,0,0,0,2,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,Massachusetts,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,Mississippi,,27,21,2,0,0,2,2,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,Missouri,,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,New Mexico,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,New York,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,North Carolina,,22,21,0,0,0,1,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,Ohio,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,Oklahoma,,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,Pennsylvania,,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,South Carolina,,20,19,1,0,0,1,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,Tennessee,,903,750,128,1,11,28,5,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,Texas,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,Virginia,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,Washington,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TXAS-TX1 Baylor  Scott and White All Saints Medical Center-Fort Worth,All Patient States,,955,902,42,1,14,0,0,0,0,0,0,0,0,0,0
TXAS-TX1 Baylor  Scott and White All Saints Medical Center-Fort Worth,Arkansas,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
TXAS-TX1 Baylor  Scott and White All Saints Medical Center-Fort Worth,California,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
TXAS-TX1 Baylor  Scott and White All Saints Medical Center-Fort Worth,Colorado,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TXAS-TX1 Baylor  Scott and White All Saints Medical Center-Fort Worth,Louisiana,,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0
TXAS-TX1 Baylor  Scott and White All Saints Medical Center-Fort Worth,Mississippi,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TXAS-TX1 Baylor  Scott and White All Saints Medical Center-Fort Worth,New Mexico,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
TXAS-TX1 Baylor  Scott and White All Saints Medical Center-Fort Worth,Oklahoma,,13,11,2,0,0,0,0,0,0,0,0,0,0,0,0
TXAS-TX1 Baylor  Scott and White All Saints Medical Center-Fort Worth,Texas,,898,847,40,1,14,0,0,0,0,0,0,0,0,0,0
"TXBC-TX1 University Hospital, University of Texas Health Science Center",All Patient States,,603,490,118,0,0,0,8,0,0,0,0,0,0,0,0
"TXBC-TX1 University Hospital, University of Texas Health Science Center",California,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"TXBC-TX1 University Hospital, University of Texas Health Science Center",New Mexico,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"TXBC-TX1 University Hospital, University of Texas Health Science Center",Texas,,601,489,117,0,0,0,8,0,0,0,0,0,0,0,0
TXCF-TX1 Cook Children's Medical Center,All Patient States,,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
TXCF-TX1 Cook Children's Medical Center,Texas,,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
TXCM-TX1 Children's Medical Center of Dallas,All Patient States,,71,31,28,0,0,14,0,0,0,0,0,0,0,0,0
TXCM-TX1 Children's Medical Center of Dallas,Arkansas,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TXCM-TX1 Children's Medical Center of Dallas,Louisiana,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
TXCM-TX1 Children's Medical Center of Dallas,Montana,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TXCM-TX1 Children's Medical Center of Dallas,Oklahoma,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
TXCM-TX1 Children's Medical Center of Dallas,Texas,,65,28,26,0,0,13,0,0,0,0,0,0,0,0,0
TXCT-TX1 Seton Medical Center Austin,All Patient States,,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0
TXCT-TX1 Seton Medical Center Austin,Texas,,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0
TXDC-TX1 Driscoll Children's Hospital,All Patient States,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
TXDC-TX1 Driscoll Children's Hospital,Texas,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
TXDL-TX1 Dell Children's Medical Center,All Patient States,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TXDL-TX1 Dell Children's Medical Center,Texas,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TXDM-TX1 North Austin Medical Center,All Patient States,,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0
TXDM-TX1 North Austin Medical Center,California,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
TXDM-TX1 North Austin Medical Center,Missouri,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TXDM-TX1 North Austin Medical Center,Texas,,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0
TXDR-TX1 Doctor's Hospital at Renaissance,All Patient States,,222,222,0,0,0,0,0,0,0,0,0,0,0,0,0
TXDR-TX1 Doctor's Hospital at Renaissance,Texas,,222,222,0,0,0,0,0,0,0,0,0,0,0,0,0
TXFW-TX1 Texas Health Harris Methodist Fort Worth Hospital,All Patient States,,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0
TXFW-TX1 Texas Health Harris Methodist Fort Worth Hospital,Texas,,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0
TXHD-TX1 Medical City Dallas Hospital,All Patient States,,268,258,0,2,7,7,0,0,0,0,0,0,0,0,0
TXHD-TX1 Medical City Dallas Hospital,California,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TXHD-TX1 Medical City Dallas Hospital,Louisiana,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TXHD-TX1 Medical City Dallas Hospital,Oklahoma,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TXHD-TX1 Medical City Dallas Hospital,Texas,,265,256,0,2,7,6,0,0,0,0,0,0,0,0,0
"TXHH-TX1 Memorial Hermann Hospital, University of Texas at Houston",All Patient States,,315,225,33,0,5,55,3,1,0,0,0,0,0,0,0
"TXHH-TX1 Memorial Hermann Hospital, University of Texas at Houston",Georgia,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"TXHH-TX1 Memorial Hermann Hospital, University of Texas at Houston",Louisiana,,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0
"TXHH-TX1 Memorial Hermann Hospital, University of Texas at Houston",Texas,,309,220,33,0,5,54,3,1,0,0,0,0,0,0,0
