,,,All Organs,Kidney,Liver,Pancreas,Kidney / Pancreas,Heart,Lung,Heart / Lung,Intestine,Abdominal Wall,Head & Neck: Craniofacial,GU: Uterus,Upper Limb: Bilateral,Upper Limb: Unilateral,"Face, Scalp"
OHUH-TX1 University Hospitals of Cleveland,All CPRA,,626,517,101,5,8,7,6,0,0,0,0,0,0,0,0
,0,,195,192,0,3,1,0,0,0,0,0,0,0,0,0,0
,1-19,,100,99,0,1,2,0,0,0,0,0,0,0,0,0,0
,20-79,,108,107,0,1,2,0,0,0,0,0,0,0,0,0,0
,80-97,,54,54,0,0,3,0,0,0,0,0,0,0,0,0,0
,98-100,,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,114,0,101,0,0,7,6,0,0,0,0,0,0,0,0
OKBC-TX1 Integris Baptist Medical Center,All CPRA,,378,252,89,0,6,24,13,0,0,0,0,0,0,0,0
,0,,169,165,0,0,4,0,0,0,0,0,0,0,0,0,0
,1-19,,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,30,29,0,0,1,0,0,0,0,0,0,0,0,0,0
,80-97,,11,10,0,0,1,0,0,0,0,0,0,0,0,0,0
,98-100,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,126,0,89,0,0,24,13,0,0,0,0,0,0,0,0
OKMD-TX1 OU Medical Center,All CPRA,,119,96,15,1,10,0,0,0,0,0,0,0,0,0,0
,0,,58,54,0,0,4,0,0,0,0,0,0,0,0,0,0
,1-19,,17,15,0,0,3,0,0,0,0,0,0,0,0,0,0
,20-79,,11,10,0,0,1,0,0,0,0,0,0,0,0,0,0
,80-97,,7,5,0,1,1,0,0,0,0,0,0,0,0,0,0
,98-100,,13,12,0,0,1,0,0,0,0,0,0,0,0,0,0
,NA,,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0
OKSJ-TX1 St John Medical Center,All CPRA,,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0
,
,80-97,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
ORGS-TX1 Legacy Good Samaritan Hospital and Medical Center,All CPRA,,276,276,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,183,183,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
ORSV-TX1 Providence St. Vincent Medical Center,All CPRA,,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
,NA,,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0
ORUO-TX1 Oregon Health and Science University,All CPRA,,396,312,70,2,12,4,0,0,0,0,0,0,0,0,0
,0,,117,114,0,0,3,0,0,0,0,0,0,0,0,0,0
,1-19,,79,75,0,0,4,0,0,0,0,0,0,0,0,0,0
,20-79,,89,85,0,0,4,0,0,0,0,0,0,0,0,0,0
,80-97,,23,21,0,2,1,0,0,0,0,0,0,0,0,0,0
,98-100,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,74,0,70,0,0,4,0,0,0,0,0,0,0,0,0
ORVA-TX1 VA Portland Health Care System,All CPRA,,186,156,30,0,0,0,0,0,0,0,0,0,0,0,0
,0,,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,30,0,30,0,0,0,0,0,0,0,0,0,0,0,0
PAAE-TX1 Albert Einstein Medical Center,All CPRA,,635,587,37,2,15,0,0,0,0,0,0,0,0,0,0
,0,,339,330,0,1,10,0,0,0,0,0,0,0,0,0,0
,1-19,,65,62,0,1,2,0,0,0,0,0,0,0,0,0,0
,20-79,,94,93,0,0,1,0,0,0,0,0,0,0,0,0,0
,80-97,,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,70,68,0,0,2,0,0,0,0,0,0,0,0,0,0
,NA,,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0
PAAG-TX1 Allegheny General Hospital,All CPRA,,276,238,16,5,0,20,0,0,0,0,0,0,0,0,0
,0,,152,148,0,4,0,0,0,0,0,0,0,0,0,0,0
,1-19,,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,25,24,0,1,0,0,0,0,0,0,0,0,0,0,0
,NA,,36,0,16,0,0,20,0,0,0,0,0,0,0,0,0
PACC-TX1 Crozer-Chester Medical Center,All CPRA,,226,226,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0
,
,20-79,,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
PACH-TX1 UPMC Children's Hospital of Pittsburgh,All CPRA,,88,20,21,12,0,7,2,0,49,0,0,0,0,0,0
,0,,23,11,0,12,0,0,0,0,0,0,0,0,0,0,0
,1-19,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,68,0,21,0,0,7,2,0,49,0,0,0,0,0,0
PACP-TX1 Children's Hospital of Philadelphia,All CPRA,,79,58,7,0,0,10,6,2,0,0,0,0,0,0,0
,0,,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,21,0,7,0,0,10,6,2,0,0,0,0,0,0,0
PAGM-TX1 Geisinger Medical Center,All CPRA,,276,266,10,0,0,0,0,0,0,0,0,0,0,0,0
,0,,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0
PAHE-TX1 Penn State Milton S Hershey Medical Center,All CPRA,,236,159,77,0,0,9,0,0,0,0,0,0,0,0,0
,0,,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,86,0,77,0,0,9,0,0,0,0,0,0,0,0,0
PAHH-TX1 Pinnacle Health System at Harrisburg Hospital,All CPRA,,220,220,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
PAHM-TX1 Hahnemann University Hospital,All CPRA,,105,99,6,0,0,0,0,0,0,0,0,0,0,0,0
,0,,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
,
,NA,,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
PALH-TX1 The Lankenau Hospital,All CPRA,,197,197,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
PALV-TX1 Lehigh Valley Hospital,All CPRA,,290,279,0,3,13,0,0,0,0,0,0,0,0,0,0
,0,,139,134,0,0,9,0,0,0,0,0,0,0,0,0,0
,1-19,,52,51,0,1,0,0,0,0,0,0,0,0,0,0,0
,20-79,,60,56,0,1,3,0,0,0,0,0,0,0,0,0,0
,80-97,,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0
,98-100,,22,21,0,1,0,0,0,0,0,0,0,0,0,0,0
PAPH-TX1 UPMC Hamot,All CPRA,,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
PAPT-TX1 University of Pittsburgh Medical Center,All CPRA,,850,716,108,15,28,14,9,0,4,0,0,0,0,0,0
,0,,361,350,0,11,13,0,0,0,0,0,0,0,0,0,0
,1-19,,135,134,0,1,8,0,0,0,0,0,0,0,0,0,0
,20-79,,131,130,0,2,3,0,0,0,0,0,0,0,0,0,0
,80-97,,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,63,62,0,1,4,0,0,0,0,0,0,0,0,0,0
,NA,,132,0,108,0,0,14,9,0,4,0,0,0,0,0,0
PARH-TX1 Reading Hospital,All CPRA,,121,117,4,0,0,0,0,0,0,0,0,0,0,0,0
,0,,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
PASC-TX1 St. Christopher's Hospital for Children,All CPRA,,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PATJ-TX1 Thomas Jefferson University Hospital,All CPRA,,756,623,108,5,16,19,0,0,0,0,0,0,0,0,0
,0,,243,235,0,1,8,0,0,0,0,0,0,0,0,0,0
,1-19,,119,116,0,0,3,0,0,0,0,0,0,0,0,0,0
,20-79,,173,169,0,3,3,0,0,0,0,0,0,0,0,0,0
,
,80-97,,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,58,56,0,1,2,0,0,0,0,0,0,0,0,0,0
,NA,,127,0,108,0,0,19,0,0,0,0,0,0,0,0,0
PATU-TX1 Temple University Hospital,All CPRA,,461,355,11,0,22,10,70,0,0,0,0,0,0,0,0
,0,,186,175,0,0,14,0,0,0,0,0,0,0,0,0,0
,1-19,,58,56,0,0,2,0,0,0,0,0,0,0,0,0,0
,20-79,,78,73,0,0,5,0,0,0,0,0,0,0,0,0,0
,80-97,,23,22,0,0,1,0,0,0,0,0,0,0,0,0,0
,98-100,,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,91,0,11,0,0,10,70,0,0,0,0,0,0,0,0
PAUP-TX1 Hospital of the University of Pennsylvania,All CPRA,,"1,365","1,171",107,13,32,55,28,2,0,0,0,1,1,0,0
,0,,870,861,0,7,23,0,0,0,0,0,0,1,1,0,0
,1-19,,75,74,0,1,2,0,0,0,0,0,0,0,0,0,0
,20-79,,135,132,0,3,5,0,0,0,0,0,0,0,0,0,0
,80-97,,52,51,0,1,2,0,0,0,0,0,0,0,0,0,0
,98-100,,54,53,0,1,0,0,0,0,0,0,0,0,0,0,0
,NA,,184,0,107,0,0,55,28,2,0,0,0,0,0,0,0
PAVA-TX1 VA Pittsburgh Healthcare System,All CPRA,,607,566,44,0,0,0,0,0,0,0,0,0,0,0,0
,0,,242,242,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,173,173,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,115,115,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0
PRCC-TX1 Cardiovascular Center of Puerto Rico and the Caribbean,All CPRA,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,NA,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
PRSJ-TX1 Auxilio Mutuo Hospital,All CPRA,,290,273,17,0,3,0,0,0,0,0,0,0,0,0,0
,0,,185,185,0,0,2,0,0,0,0,0,0,0,0,0,0
,1-19,,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,25,25,0,0,1,0,0,0,0,0,0,0,0,0,0
,80-97,,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0
RIRH-TX1 Rhode Island Hospital,All CPRA,,271,271,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,190,190,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
SCCH-TX1 MUSC Children's Hospital,All CPRA,,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0
,NA,,18,0,0,0,0,18,0,0,0,0,0,0,0,0,0
,
SCMU-TX1 Medical University of South Carolina,All CPRA,,"1,315","1,176",79,10,53,34,2,0,0,0,0,0,0,0,0
,0,,229,225,0,0,9,0,0,0,0,0,0,0,0,0,0
,1-19,,286,278,0,3,13,0,0,0,0,0,0,0,0,0,0
,20-79,,369,357,0,3,20,0,0,0,0,0,0,0,0,0,0
,80-97,,111,108,0,0,4,0,0,0,0,0,0,0,0,0,0
,98-100,,213,208,0,4,7,0,0,0,0,0,0,0,0,0,0
,NA,,115,0,79,0,0,34,2,0,0,0,0,0,0,0,0
SDMK-TX1 Avera McKennan Hospital,All CPRA,,270,239,36,3,12,0,0,0,0,0,0,0,0,0,0
,0,,124,124,0,0,5,0,0,0,0,0,0,0,0,0,0
,1-19,,42,42,0,1,4,0,0,0,0,0,0,0,0,0,0
,20-79,,42,42,0,0,2,0,0,0,0,0,0,0,0,0,0
,80-97,,16,14,0,2,0,0,0,0,0,0,0,0,0,0,0
,98-100,,17,17,0,0,1,0,0,0,0,0,0,0,0,0,0
,NA,,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0
SDSV-TX1 Sanford Health/USD Medical Center,All CPRA,,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TNBM-TX1 Baptist Memorial Hospital,All CPRA,,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0
,NA,,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0
TNEM-TX1 Erlanger Medical Center,All CPRA,,219,219,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
TNLB-TX1 Le Bonheur Children's Medical Center,All CPRA,,10,2,4,0,0,4,0,0,0,0,0,0,0,0,0
,1-19,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,8,0,4,0,0,4,0,0,0,0,0,0,0,0,0
TNMH-TX1 Methodist University Hospital,All CPRA,,989,901,69,6,20,0,0,0,0,0,0,0,0,0,0
,0,,349,336,0,4,9,0,0,0,0,0,0,0,0,0,0
,1-19,,172,170,0,1,1,0,0,0,0,0,0,0,0,0,0
,20-79,,227,223,0,0,4,0,0,0,0,0,0,0,0,0,0
,80-97,,87,85,0,0,2,0,0,0,0,0,0,0,0,0,0
,98-100,,92,87,0,1,4,0,0,0,0,0,0,0,0,0,0
,NA,,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0
TNPV-TX1 Centennial Medical Center,All CPRA,,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
,
,1-19,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
TNST-TX1 Saint Thomas Hospital,All CPRA,,168,162,0,0,0,6,0,0,0,0,0,0,0,0,0
,0,,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0
TNUK-TX1 University of Tennessee Medical Center at Knoxville,All CPRA,,244,244,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,122,122,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
TNVU-TX1 Vanderbilt University Medical Center,All CPRA,,"1,522","1,303",179,1,14,55,10,0,0,0,0,0,0,0,0
,0,,621,614,0,1,10,0,0,0,0,0,0,0,0,0,0
,1-19,,259,257,0,0,2,0,0,0,0,0,0,0,0,0,0
,20-79,,272,272,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,80,80,0,0,1,0,0,0,0,0,0,0,0,0,0
,98-100,,81,80,0,0,1,0,0,0,0,0,0,0,0,0,0
,NA,,241,0,179,0,0,55,10,0,0,0,0,0,0,0,0
TXAS-TX1 Baylor  Scott and White All Saints Medical Center-Fort Worth,All CPRA,,955,902,42,1,14,0,0,0,0,0,0,0,0,0,0
,0,,369,366,0,1,2,0,0,0,0,0,0,0,0,0,0
,1-19,,215,211,0,0,4,0,0,0,0,0,0,0,0,0,0
,20-79,,190,187,0,0,3,0,0,0,0,0,0,0,0,0,0
,80-97,,65,64,0,0,3,0,0,0,0,0,0,0,0,0,0
,98-100,,75,74,0,0,2,0,0,0,0,0,0,0,0,0,0
,NA,,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0
"TXBC-TX1 University Hospital, University of Texas Health Science Center",All CPRA,,603,490,118,0,0,0,8,0,0,0,0,0,0,0,0
,0,,349,349,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,126,0,118,0,0,0,8,0,0,0,0,0,0,0,0
TXCF-TX1 Cook Children's Medical Center,All CPRA,,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,
,20-79,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
TXCM-TX1 Children's Medical Center of Dallas,All CPRA,,71,31,28,0,0,14,0,0,0,0,0,0,0,0,0
,0,,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,42,0,28,0,0,14,0,0,0,0,0,0,0,0,0
TXCT-TX1 Seton Medical Center Austin,All CPRA,,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0
,NA,,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0
TXDC-TX1 Driscoll Children's Hospital,All CPRA,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
TXDL-TX1 Dell Children's Medical Center,All CPRA,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
,NA,,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
TXDM-TX1 North Austin Medical Center,All CPRA,,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
TXDR-TX1 Doctor's Hospital at Renaissance,All CPRA,,222,222,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
TXFW-TX1 Texas Health Harris Methodist Fort Worth Hospital,All CPRA,,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TXHD-TX1 Medical City Dallas Hospital,All CPRA,,268,258,0,2,7,7,0,0,0,0,0,0,0,0,0
,0,,195,194,0,0,4,0,0,0,0,0,0,0,0,0,0
,1-19,,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,27,26,0,0,3,0,0,0,0,0,0,0,0,0,0
,80-97,,17,16,0,1,0,0,0,0,0,0,0,0,0,0,0
,98-100,,16,15,0,1,0,0,0,0,0,0,0,0,0,0,0
,
,NA,,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0
"TXHH-TX1 Memorial Hermann Hospital, University of Texas at Houston",All CPRA,,315,225,33,0,5,55,3,1,0,0,0,0,0,0,0
,0,,125,122,0,0,3,0,0,0,0,0,0,0,0,0,0
,1-19,,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,32,30,0,0,2,0,0,0,0,0,0,0,0,0,0
,80-97,,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,90,0,33,0,0,55,3,1,0,0,0,0,0,0,0
TXHI-TX1 CHI St. Luke's Health Baylor College of Medicine Medical Center,All CPRA,,"1,072",827,233,0,0,33,10,0,0,0,0,0,0,0,0
,0,,591,591,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,276,0,233,0,0,33,10,0,0,0,0,0,0,0,0
TXHS-TX1 Methodist Specialty and Transplant Hospital,All CPRA,,"1,704","1,545",150,9,8,20,0,0,0,0,0,0,0,0,0
,0,,"1,145","1,138",0,7,5,0,0,0,0,0,0,0,0,0,0
,1-19,,119,119,0,0,1,0,0,0,0,0,0,0,0,0,0
,20-79,,198,197,0,1,2,0,0,0,0,0,0,0,0,0,0
,80-97,,50,49,0,1,0,0,0,0,0,0,0,0,0,0,0
,98-100,,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0
,NA,,170,0,150,0,0,20,0,0,0,0,0,0,0,0,0
TXJS-TX1 University of Texas Medical Branch at Galveston,All CPRA,,535,470,60,2,0,11,3,0,0,0,0,0,0,0,0
,0,,249,248,0,1,0,0,0,0,0,0,0,0,0,0,0
,1-19,,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,41,40,0,1,0,0,0,0,0,0,0,0,0,0,0
,NA,,74,0,60,0,0,11,3,0,0,0,0,0,0,0,0
TXLP-TX1 Las Palmas Medical Center,All CPRA,,197,197,0,0,0,0,0,0,0,0,0,0,0,0,0
,0,,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0
,1-19,,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0
,20-79,,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0
,80-97,,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
,98-100,,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TXMC-TX1 Methodist Dallas Medical Center,All CPRA,,568,494,70,1,7,0,0,0,0,0,1,0,0,0,0
